sut_code,procedure_key,procedure_name,source_list,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,required_diagnosis_groups,special_constraints,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
616270,SUT::EK-2B::616270::2233,"Sempatektomi servikal, iki taraf",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616270 kodlu 'Sempatektomi servikal, iki taraf' işlemi için tanı gereksinimi belirtmemektedir.",[]
616280,SUT::EK-2B::616280::2234,Periferik arter sklerizasyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu ve açıklaması, tanı gerektirmeyen bir işlem olduğunu gösteriyor.",[]
616290,SUT::EK-2B::616290::2235,"Torakal sempatektomi, tek taraf",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,SUT açıklaması: 'Tedavi süresince bir adet faturalandırılır.',[]
616300,SUT::EK-2B::616300::2236,"Torakal sempatektomi, iki taraf",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması: 'Tedavi süresince bir adet faturalandırılır.' Bu, faturalama sıklığına dair bir kuraldır, tanı gerekliliğine dair bir kural değildir.",[]
616310,SUT::EK-2B::616310::2238,Sinir grefti alınması,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (greft).,"EK-2B listesi, 616310 kodlu 'Sinir grefti alınması' işlemini tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616320,SUT::EK-2B::616320::2239,Sinir için torasik çıkım sendromu ameliyatları,EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""EK-2B 616320 Sinir için torasik çıkım sendromu ameliyatları""]}",REVIEW_REQUIRED,True,medium,"İşlem adı, torasik çıkım sendromu gibi bir klinik durumu ima etmektedir. Ancak, EK-2B listesinde bu işlem için spesifik bir tanı gereksinimi belirtilmemiştir. Bu nedenle, tanı gereksinimi uzman değerlendirmesine tabidir.","EK-2B listesi, 616320 kodunu 'Sinir için torasik çıkım sendromu ameliyatları' olarak tanımlamaktadır. İşlem adı klinik bir durumu ifade etmektedir.",[]
616330,SUT::EK-2B::616330::2240,Brakiyal pleksus eksplorasyonları,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Brakiyal pleksus eksplorasyonları, sinir sistemi ile ilgili bir cerrahi işlemdir. Bu tür işlemler genellikle altta yatan bir tanıya veya duruma işaret eder. EK-2B listesinde bu işlem için açık bir tanı gerekliliği belirtilmemiştir, ancak klinik bir gerekçe gerektirmesi muhtemeldir. Bu nedenle, tanı gerekliliğinin doğr…","EK-2B listesi, 616330 kodlu 'Brakiyal pleksus eksplorasyonları' işlemini tanımlamaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
616331,SUT::EK-2B::616331::2241,Brakiyal pleksus Erb Palsi rekonstrüksiyonu(Greft veya sinir transferleri ile 3 sinire kadar),EK-2B,review_required,[],[],[],"{""required_documents"": [""saglik kurulu raporu/tibbi gerekce""]}",REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (greft).,SUT açıklaması tanı gerekliliğinden bahsetmemektedir.,[]
616332,SUT::EK-2B::616332::2242,Brakiyal pleksus Erb Palsi rekonstrüksiyonu(Greft veya sinir transferleri ile 4 sinir ve üzeri),EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [""saglik kurulu raporu/tibbi gerekce""], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"Brakiyal pleksus Erb Palsi rekonstrüksiyonu, cerrahi bir işlemdir. Bu tür cerrahi işlemler genellikle altta yatan bir klinik duruma işaret eder. Açık bir tanı gerekliliği olmamasına rağmen, uygun ICD-10 kodunun kullanılması, işlemin tıbbi gerekliliğini ve bağlamını doğrular. Bu nedenle, tanı gerekliliği gözden geçiril…","SUT kodu 616332, Brakiyal pleksus Erb Palsi rekonstrüksiyonunu tanımlamaktadır. Bu işlem, Erb palsi gibi bir nörolojik durumun cerrahi tedavisi olabilir. EK-2B listesinde, bu işlem için açık bir ICD-10 tanı gerekliliği belirtilmemiştir, ancak 'Fotoğraf ile belgelenmelidir' şeklinde bir belge gerekliliği bulunmaktadır.…",[]
616340,SUT::EK-2B::616340::2243,Lomber pleksus eksplorasyonları,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616340 kodunu 'Lomber pleksus eksplorasyonları' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616350,SUT::EK-2B::616350::2244,"Her türlü periferik sinir eksplorasyonu, tek bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Periferik sinir eksplorasyonu, travmatik durumlar, nöroma eksizyonu, nörolizis ve basit nörorafi gibi işlemleri içerir. Bu işlemler genellikle belirli bir tanıya (örneğin, sinir sıkışması, travma sonrası sinir hasarı) bağlı olarak yapılır. Ancak, SUT açıklamasında veya EK-2B bağlamında kesin bir tanı gerekliliği belir…","EK-2B 616350: Her türlü periferik sinir eksplorasyonu, tek bir sinir Travmatik, nöroma eksizyonu, nörolizis ve basit nörorafi dahildir.",[]
616360,SUT::EK-2B::616360::2245,Nervus medianusun dekompresyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması işlemle ilgili tanı gereksiniminden bahsetmemektedir. EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir.",[]
616370,SUT::EK-2B::616370::2246,Nervus ulnaris transpozisyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616370 kodunu 'Nervus ulnaris transpozisyonu' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616380,SUT::EK-2B::616380::2247,Supraskapüler sinir kompresyon sendromu ve dekompresyon cerrahisi,EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""Supraskapüler sinir kompresyon sendromu ve dekompresyon cerrahisi""]}",REVIEW_REQUIRED,True,medium,"İşlem adı, sinir kompresyon sendromu ve cerrahi dekompresyon içeriyor. Bu tür işlemler genellikle belirli bir tanıya (sinir sıkışması, nöropati) dayanır. EK-2B listesinde açık bir tanı kuralı bulunmuyor, ancak cerrahi bir işlem olduğu için tanı gerekliliği uzman değerlendirmesi gerektiriyor.","EK-2B listesi, 616380 işlem kodu için 'Supraskapüler sinir kompresyon sendromu ve dekompresyon cerrahisi' tanımını içeriyor.",[]
616390,SUT::EK-2B::616390::2248,"Nervus radialis posterior interosseous kompresyon sendromu, dekompresyon cerrahisi",EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""Nervus radialis posterior interosseous kompresyon sendromu, dekompresyon cerrahisi""]}",REVIEW_REQUIRED,True,medium,"İşlem adı, sinir kompresyon sendromu ve cerrahi dekompresyonu içeriyor. Bu tür işlemler genellikle belirli bir tanıya dayanır. Ancak, EK-2B listesinde açık bir tanı kuralı bulunmuyor. Bu nedenle, tanı gerekliliği uzman değerlendirmesine bırakılıyor.","EK-2B listesi, 616390 işlem kodu için 'Nervus radialis posterior interosseous kompresyon sendromu, dekompresyon cerrahisi' tanımını içeriyor.",[]
616400,SUT::EK-2B::616400::2249,Meralgia parestetika dekompresyon ameliyatı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616400 işlem kodu için 'Meralgia parestetika dekompresyon ameliyatı' tanımını içermektedir. İşlem tanısı olarak tanımlanmıştır.",[]
616410,SUT::EK-2B::616410::2250,Tarsal tünel sendromu dekompresyon ameliyatı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616410 kodunu 'Tarsal tünel sendromu dekompresyon ameliyatı' olarak tanımlamaktadır. İşlem tanısı gerektirmez.",[]
616420,SUT::EK-2B::616420::2251,Kraniyal sinirlerin mikrovasküler dekompresyon,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616420 kodunu 'Kraniyal sinirlerin mikrovasküler dekompresyon' olarak tanımlamaktadır ve tanı gereksinimi belirtmemektedir.",[]
616430,SUT::EK-2B::616430::2253,"Dijital veya diğer saf duyu sinir onarımı,tek bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616430 kodunu 'Dijital veya diğer saf duyu sinir onarımı, tek bir sinir' olarak tanımlamaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
616431,SUT::EK-2B::616431::2254,"Motor veya mikst sinir onarımı,tek bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Sinir onarımı gibi cerrahi işlemler genellikle altta yatan bir klinik duruma veya yaralanmaya işaret eder. Bu nedenle, tanı gereksinimi uzman değerlendirmesi gerektirebilir.","SUT açıklaması, işlemin klinik bağlamını belirtmemektedir. EK-2B listesi, tanı gereksinimleri hakkında spesifik bilgiler sağlamamaktadır.",[]
616440,SUT::EK-2B::616440::2255,"Dijital veya diğer saf duyu sinir onarımı, greft ile,tek bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (greft).,"EK-2B listesi, 616440 kodu için 'Dijital veya diğer saf duyu sinir onarımı, greft ile, tek bir sinir' hizmetini tanımlamaktadır. Açıklamada tanı gereksinimi yer almamaktadır.",[]
616441,SUT::EK-2B::616441::2256,"Motor veya mikst sinir onarımı,greft ile,tek bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Sinir onarımı, greft ile, tek sinir işlemi, cerrahi bir işlemdir. Bu tür cerrahi işlemler genellikle bir tanıya (örneğin, sinir hasarı, travma, tümör) bağlı olarak yapılır. Ancak, SUT açıklamasında veya EK-2B bağlamında açık bir tanı gereksinimi belirtilmemiştir. Bu nedenle, tanı gereksinimi uzman değerlendirmesine bı…","EK-2B listesi 616441 kodunu 'Motor veya mikst sinir onarımı,greft ile,tek bir sinir' olarak tanımlamaktadır. Bu işlem, genellikle bir sinir hasarı veya rahatsızlığı nedeniyle yapılır.",[]
616450,SUT::EK-2B::616450::2257,"Dijital veya diğer saf duyu sinir onarımı, greft ile, ilave her bir sinir",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (greft).,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, satır 2257: 'P616440 işlemine ilaveten faturalandırılır.'",[]
616451,SUT::EK-2B::616451::2258,"Motor veya mikst sinir onarımı, greft ile, ilave her bir sinir",EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""P616441 işlemine ilaveten faturalandırılır.""]}",REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (greft).,"SUT açıklaması, bu işlemin (616451) başka bir işlemle (P616441) birlikte faturalandırılmasını belirtir ve tanı gereksiniminden bahsetmez.",[]
616460,SUT::EK-2B::616460::2259,Dijital sempatektomi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616460 kodunu 'Dijital sempatektomi' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616470,SUT::EK-2B::616470::2262,"Ayarlanabilir sütür, pitozis",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616470 kodunu 'Ayarlanabilir sütür, pitozis' olarak tanımlamaktadır. Bu, bir cerrahi işlem olup, genellikle bir tanıya (pitozis) bağlı olarak yapılır, ancak işlem sırasında tanı gerektirmez.",[]
616480,SUT::EK-2B::616480::2263,"Blefaroplasti, her bir göz kapağı için",EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sağlık kurulu raporu ile tıbbi gerekçe belirtilmelidir.""], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,İşlem için tıbbi gerekçe gereklidir. Açık ICD-10 tanısı gerekliliği belirtilmemiştir.,"EK-2B listesi, işlem için 'Sağlık kurulu raporu ile tıbbi gerekçe belirtilmelidir.' şartı koymaktadır.",[]
616490,SUT::EK-2B::616490::2264,Dermoid kist eksizyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616490 kodunu 'Dermoid kist eksizyonu' olarak tanımlamaktadır. İşlem tanısı gerektirmez.",[]
616500,SUT::EK-2B::616500::2265,Distikiyaziste uygulanan elektroliz ameliyatı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, işlemin tanımını vermektedir ancak herhangi bir tanı gereksinimi belirtmemektedir.",[]
616510,SUT::EK-2B::616510::2266,Ektropiyum için cerrahi girişim,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616510 kodunu 'Ektropiyum için cerrahi girişim' olarak tanımlamaktadır. Bu işlem, belirli bir tanıya bağlı olmaksızın uygulanabilir.",[]
616520,SUT::EK-2B::616520::2267,Entropiyum için cerrahi girişim,EK-2B,conditional,[],[],[],"{""required_clinical_evidence_terms"": [""EK-2B 616520 Entropiyum için cerrahi girişim""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",EK-2B 616520 Entropiyum için cerrahi girişim,[]
616530,SUT::EK-2B::616530::2268,Epikantus onarımı,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616530 kodunu 'Epikantus onarımı' olarak tanımlamaktadır.",[]
616540,SUT::EK-2B::616540::2269,"Frontale asma teknikleri, pitozis",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616540 kodunu 'Frontale asma teknikleri, pitozis' olarak tanımlamaktadır.",[]
616550,SUT::EK-2B::616550::2270,Görüş alanına engel yaratan psödopitoz tedavisi,EK-2B,review_required,[],[],[],"{""required_clinical_evidence_terms"": [""Görüş alanına engel yaratan psödopitoz tedavisi""]}",REVIEW_REQUIRED,True,medium,Quality gate: güçlü klinik işlem sinyali otomatik not_required olarak kabul edilmedi; uzman incelemesi gerekir (yara).,"EK-2B listesi, 616550 işlem kodu için 'Görüş alanına engel yaratan psödopitoz tedavisi' tanımını içermektedir. Tanı gerekliliği belirtilmemiştir.",[]
616560,SUT::EK-2B::616560::2271,Göz kapağı deri defektlerinin rekonstrüksiyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616560 kodunu 'Göz kapağı deri defektlerinin rekonstrüksiyonu' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616570,SUT::EK-2B::616570::2272,Göz kapağı tam kat defektlerinin rekonstrüksiyonu,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 616570 kodunu 'Göz kapağı tam kat defektlerinin rekonstrüksiyonu' olarak tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
616580,SUT::EK-2B::616580::2273,Göz kapağına altın implantasyonu,EK-2B,conditional,[],[],[],"{""required_clinical_evidence_terms"": [""Göz kapağına altın implantasyonu Fasiyal paralizi tedavisinde""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Göz kapağına altın implantasyonu Fasiyal paralizi tedavisinde,[]
616590,SUT::EK-2B::616590::2274,Kantoplasti,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesindeki hizmet tanımı.,[]
